Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,500,0,0,0,0,0,0,0
1000,500,0,2.5e-06,0,0,6723,0,6723
2000,500,0,5e-06,0,0,0,0,6723
3000,500,0,7.5e-06,0,0,0,0,6723
4000,500,0,1e-05,0,0,0,0,6723
5000,500,0,1.25e-05,0,0,0,0,6723
6000,500,0,1.5e-05,0,0,0,0,6723
7000,500,0,1.75e-05,0,0,0,0,6723
8000,500,0,2e-05,0,0,0,0,6723
9000,500,0,2.25e-05,0,0,0,0,6723
10000,500,0,2.5e-05,0,0,0,0,6723
11000,500,0,2.75e-05,0,0,0,0,6723
12000,500,0,3e-05,0,0,0,0,6723
13000,500,0,3.25e-05,0,0,0,0,6723
14000,500,0,3.5e-05,0,0,0,0,6723
15000,500,0,3.75e-05,0,0,0,0,6723
16000,500,0,4e-05,0,0,0,0,6723
17000,500,0,4.25e-05,0,0,0,0,6723
18000,500,0,4.5e-05,0,0,0,0,6723
19000,500,0,4.75e-05,0,0,0,0,6723
20000,500,0,5e-05,0,0,0,0,6723
21000,500,0,5.25e-05,0,0,0,0,6723
22000,500,0,5.5e-05,0,0,0,0,6723
23000,500,0,5.75e-05,0,0,0,0,6723
24000,500,0,6e-05,0,0,0,0,6723
25000,500,0,6.25e-05,0,0,0,0,6723
26000,500,0,6.5e-05,0,0,0,0,6723
27000,500,0,6.75e-05,0,0,0,0,6723
28000,500,0,7e-05,0,0,0,0,6723
29000,500,0,7.25e-05,0,0,0,0,6723
30000,500,0,7.5e-05,0,0,0,0,6723
31000,500,0,7.75e-05,0,0,0,0,6723
32000,500,0,8e-05,0,0,0,0,6723
33000,500,0,8.25e-05,0,0,0,0,6723
34000,500,0,8.5e-05,0,0,0,0,6723
35000,500,0,8.75e-05,0,0,0,0,6723
36000,500,0,9e-05,0,0,0,0,6723
37000,500,0,9.25e-05,0,0,0,0,6723
38000,500,0,9.5e-05,0,0,0,0,6723
39000,500,0,9.75e-05,0,0,0,0,6723
40000,500,2.7195949e-15,0.0001,0.00081004222,0,0,0,6723
41000,500,5.0852613e-10,0.0001025,1.2613982,-0.75255395,0,0,6723
42000,500,9.7971205e-10,0.000105,3.1634334,-2.4558211,0,0,6723
43000,500,1.035657e-10,0.0001075,0.32328781,-0.24263377,0,17,6706
44000,500,1.2943854e-09,0.00011,2.2525099,-1.4440263,0,0,6706
45000,500,3.738822e-08,0.0001125,4.5206526,-0.071891479,0,0,6706
46000,500,6.663835e-09,0.000115,2.5246793,-0.68198408,0,19,6687
47000,500,1.9987585e-09,0.0001175,0.038205091,-0.91174795,0,17,6670
48000,500,5.2730816e-10,0.00012,0.56492355,-0.63050474,0,0,6670
49000,500,2.2586435e-09,0.0001225,1.6291476,-0.76369188,0,0,6670
50000,500,7.3160918e-09,0.000125,3.2415453,-1.4286887,0,0,6670
51000,500,1.1451613e-08,0.0001275,5.177696,-2.8247745,0,0,6670
52000,500,1.248551e-08,0.00013,7.1879479,-4.7207061,0,0,6670
53000,500,1.25859e-08,0.0001325,6.5990696,-5.4395284,0,17,6653
54000,500,7.4596932e-08,0.000135,6.983818,-0.93792687,0,36,6617
55000,500,3.2369321e-08,0.0001375,6.8689098,-3.0190104,0,0,6617
56000,500,6.5991333e-08,0.00014,6.0900189,-0.43794182,0,17,6600
57000,500,4.7635173e-08,0.0001425,5.7992741,-1.1345151,0,0,6600
58000,500,3.9881905e-08,0.000145,5.8686716,-1.800191,0,0,6600
59000,500,3.789052e-08,0.0001475,6.18817,-2.4258903,0,0,6600
60000,500,3.9378906e-08,0.00015,7.1337088,-3.2392942,0,0,6600
